Age,Gender,Category,Purchase Amount (USD),Season,Review Rating,Subscription Status,Discount Applied,Previous Purchases,Frequency of Purchases,Age Group
48,1,Clothing,29,Spring,2.8,0,1,16,Bi-Weekly,46–55
44,1,Footwear,85,Summer,4.6,0,1,32,Annually,36–45
29,1,Clothing,81,Summer,3.0,0,1,14,Fortnightly,26–35
29,1,Accessories,23,Fall,3.6,0,1,42,Bi-Weekly,26–35
67,1,Clothing,100,Spring,4.5,0,1,47,Every 3 Months,65+
42,1,Clothing,54,Fall,5.0,0,1,21,Weekly,36–45
23,1,Footwear,25,Fall,2.9,0,1,37,Monthly,18–25
34,1,Clothing,32,Summer,3.1,0,1,10,Annually,26–35
64,1,Accessories,63,Spring,4.0,0,1,18,Every 3 Months,56–65
31,1,Clothing,56,Spring,4.5,0,1,2,Every 3 Months,26–35
54,1,Clothing,33,Winter,4.5,0,1,40,Annually,46–55
23,1,Outerwear,32,Summer,3.1,0,1,43,Annually,18–25
59,1,Clothing,38,Summer,4.4,0,1,14,Every 3 Months,56–65
32,1,Clothing,21,Summer,4.7,0,1,41,Quarterly,26–35
43,1,Clothing,59,Winter,3.1,0,1,38,Every 3 Months,36–45
32,1,Footwear,87,Fall,4.2,0,1,12,Annually,26–35
66,1,Clothing,79,Winter,3.0,0,1,19,Monthly,65+
70,1,Footwear,28,Summer,2.6,0,1,23,Bi-Weekly,65+
42,1,Footwear,67,Summer,3.4,0,1,49,Annually,36–45
56,1,Clothing,75,Spring,4.2,0,1,29,Quarterly,56–65
28,1,Accessories,32,Spring,4.6,0,1,14,Bi-Weekly,26–35
28,1,Clothing,43,Spring,2.8,0,1,19,Monthly,26–35
52,1,Clothing,93,Spring,2.7,0,1,19,Bi-Weekly,46–55
65,1,Accessories,24,Spring,4.0,0,1,48,Weekly,65+
56,1,Accessories,31,Fall,3.1,0,1,19,Annually,56–65
59,1,Clothing,84,Winter,3.7,0,1,45,Every 3 Months,56–65
23,1,Clothing,74,Winter,4.0,0,1,17,Quarterly,18–25
58,1,Clothing,62,Spring,4.6,0,1,15,Every 3 Months,56–65
39,1,Accessories,77,Summer,3.8,0,1,11,Fortnightly,36–45
28,1,Accessories,73,Summer,3.5,0,1,1,Monthly,26–35
40,1,Footwear,50,Spring,4.6,0,1,17,Monthly,36–45
52,1,Outerwear,40,Winter,2.8,0,1,37,Weekly,46–55
37,1,Clothing,97,Winter,3.7,0,1,40,Weekly,36–45
70,1,Accessories,63,Fall,3.3,0,1,50,Every 3 Months,65+
30,1,Accessories,65,Fall,2.9,0,1,20,Bi-Weekly,26–35
38,1,Clothing,91,Spring,3.2,0,1,8,Bi-Weekly,36–45
66,1,Clothing,60,Spring,4.3,0,1,16,Quarterly,65+
29,1,Clothing,69,Winter,2.7,0,1,9,Quarterly,26–35
46,1,Outerwear,52,Spring,4.2,0,1,12,Monthly,46–55
56,1,Footwear,49,Fall,4.8,0,1,26,Weekly,56–65
23,1,Footwear,85,Spring,4.8,0,1,44,Fortnightly,18–25
37,1,Clothing,86,Spring,3.4,0,1,19,Bi-Weekly,36–45
56,1,Accessories,51,Winter,2.6,0,1,43,Fortnightly,56–65
36,1,Accessories,56,Winter,5.0,0,1,5,Every 3 Months,36–45
40,1,Accessories,72,Fall,4.4,0,1,5,Every 3 Months,36–45
26,1,Clothing,27,Fall,2.9,0,1,31,Quarterly,26–35
57,1,Accessories,43,Summer,3.4,0,1,11,Monthly,56–65
68,1,Footwear,56,Spring,3.4,0,1,34,Monthly,65+
56,1,Clothing,37,Fall,4.9,0,1,14,Annually,56–65
40,1,Clothing,21,Fall,3.6,0,1,42,Weekly,36–45
44,1,Clothing,91,Winter,3.0,0,1,15,Bi-Weekly,36–45
44,1,Clothing,95,Summer,3.9,0,1,47,Monthly,36–45
19,1,Accessories,54,Spring,3.2,0,1,23,Fortnightly,18–25
21,1,Clothing,36,Spring,3.2,0,1,23,Bi-Weekly,18–25
31,1,Accessories,71,Fall,4.3,0,1,1,Every 3 Months,26–35
30,1,Outerwear,31,Summer,2.8,0,1,28,Quarterly,26–35
65,1,Accessories,89,Spring,4.5,0,1,37,Bi-Weekly,65+
39,1,Clothing,83,Winter,4.1,0,1,4,Every 3 Months,36–45
64,1,Accessories,42,Spring,3.6,0,1,21,Quarterly,56–65
59,1,Clothing,91,Summer,3.0,0,1,50,Bi-Weekly,56–65
49,1,Outerwear,61,Spring,4.0,0,1,34,Annually,46–55
24,1,Accessories,66,Summer,3.5,0,1,20,Quarterly,18–25
19,1,Accessories,22,Spring,2.5,0,1,25,Every 3 Months,18–25
27,1,Clothing,68,Winter,4.3,0,1,26,Fortnightly,26–35
56,1,Clothing,43,Fall,2.8,0,1,4,Annually,56–65
49,1,Clothing,32,Fall,3.7,0,1,39,Monthly,46–55
41,1,Outerwear,46,Fall,4.3,0,1,29,Weekly,36–45
36,1,Clothing,90,Summer,4.0,0,1,47,Quarterly,36–45
68,1,Accessories,75,Fall,4.7,0,1,5,Every 3 Months,65+
28,1,Accessories,69,Winter,4.5,0,1,18,Fortnightly,26–35
45,1,Accessories,40,Fall,3.1,0,1,10,Fortnightly,46–55
60,1,Accessories,63,Fall,3.8,0,1,25,Quarterly,56–65
21,1,Clothing,36,Summer,4.9,0,1,2,Weekly,18–25
32,1,Footwear,75,Winter,3.2,0,1,48,Fortnightly,26–35
27,1,Accessories,67,Summer,2.9,0,1,41,Every 3 Months,26–35
40,1,Clothing,64,Spring,2.8,0,1,42,Monthly,36–45
64,1,Clothing,61,Fall,4.0,0,1,44,Bi-Weekly,56–65
18,1,Accessories,40,Winter,2.6,0,1,6,Quarterly,18–25
22,1,Accessories,97,Fall,2.7,0,1,5,Quarterly,18–25
42,1,Footwear,31,Spring,4.1,0,1,8,Annually,36–45
57,1,Footwear,65,Spring,5.0,0,1,24,Annually,56–65
33,1,Accessories,54,Spring,3.0,0,1,42,Monthly,26–35
37,1,Outerwear,49,Fall,3.6,0,1,24,Weekly,36–45
21,1,Clothing,64,Fall,2.8,0,1,38,Bi-Weekly,18–25
51,1,Footwear,35,Winter,4.6,0,1,41,Fortnightly,46–55
30,1,Footwear,86,Winter,2.9,0,1,48,Quarterly,26–35
68,1,Outerwear,55,Winter,4.8,0,1,16,Quarterly,65+
36,1,Accessories,58,Spring,3.3,0,1,4,Monthly,36–45
46,1,Footwear,96,Fall,4.6,0,1,8,Weekly,46–55
41,1,Accessories,64,Fall,2.6,0,1,1,Bi-Weekly,36–45
68,1,Outerwear,56,Fall,4.0,0,1,4,Quarterly,65+
21,1,Clothing,85,Winter,3.8,0,1,20,Monthly,18–25
62,1,Clothing,23,Spring,3.9,0,1,40,Quarterly,56–65
59,1,Accessories,72,Fall,2.6,0,1,8,Fortnightly,56–65
25,1,Accessories,38,Summer,4.3,0,1,42,Weekly,26–35
53,1,Clothing,29,Winter,3.6,0,1,38,Annually,46–55
31,1,Accessories,46,Spring,4.2,0,1,34,Every 3 Months,26–35
46,1,Accessories,58,Spring,3.9,0,1,14,Fortnightly,46–55
26,1,Outerwear,43,Fall,4.7,0,1,39,Weekly,26–35
47,1,Accessories,32,Spring,2.8,0,1,40,Bi-Weekly,46–55
37,1,Clothing,30,Winter,3.0,0,1,49,Monthly,36–45
55,1,Accessories,67,Summer,4.7,0,1,33,Annually,56–65
30,1,Clothing,45,Summer,2.5,0,1,25,Weekly,26–35
19,1,Accessories,81,Winter,3.1,0,1,48,Annually,18–25
36,1,Accessories,23,Fall,3.6,0,1,22,Every 3 Months,36–45
23,1,Footwear,59,Fall,3.5,0,1,1,Weekly,18–25
62,1,Accessories,21,Summer,3.1,0,1,47,Monthly,56–65
26,1,Accessories,20,Spring,3.6,0,1,20,Bi-Weekly,26–35
36,1,Accessories,28,Winter,3.5,0,1,10,Weekly,36–45
33,1,Clothing,100,Winter,2.7,0,1,39,Monthly,26–35
32,1,Clothing,46,Spring,3.6,0,1,15,Monthly,26–35
56,1,Accessories,61,Spring,4.5,0,1,11,Annually,56–65
58,1,Clothing,58,Winter,4.1,0,1,38,Weekly,56–65
34,1,Accessories,50,Spring,4.2,0,1,41,Fortnightly,26–35
61,1,Accessories,93,Summer,4.0,0,1,18,Annually,56–65
48,1,Clothing,24,Summer,2.8,0,1,13,Quarterly,46–55
25,1,Clothing,100,Summer,2.6,0,1,43,Annually,26–35
51,1,Clothing,79,Fall,2.7,0,1,12,Quarterly,46–55
29,1,Clothing,51,Summer,4.5,0,1,3,Bi-Weekly,26–35
54,1,Accessories,90,Winter,3.7,0,1,12,Every 3 Months,46–55
48,1,Footwear,56,Summer,3.4,0,1,46,Quarterly,46–55
62,1,Clothing,25,Spring,4.6,0,1,21,Fortnightly,56–65
18,1,Clothing,75,Summer,4.1,0,1,23,Every 3 Months,18–25
43,1,Accessories,75,Summer,2.6,0,1,4,Quarterly,36–45
22,1,Clothing,53,Summer,4.6,0,1,45,Every 3 Months,18–25
68,1,Clothing,100,Spring,3.0,0,1,24,Fortnightly,65+
44,1,Clothing,27,Fall,3.4,0,1,3,Bi-Weekly,36–45
51,1,Footwear,60,Fall,3.5,0,1,12,Every 3 Months,46–55
66,1,Outerwear,23,Fall,3.5,0,1,34,Every 3 Months,65+
59,1,Outerwear,40,Winter,3.7,0,1,39,Annually,56–65
60,1,Clothing,38,Summer,4.8,0,1,35,Every 3 Months,56–65
31,1,Accessories,90,Summer,4.9,0,1,8,Annually,26–35
20,1,Clothing,97,Summer,4.9,0,1,42,Quarterly,18–25
24,1,Clothing,38,Fall,4.7,0,1,6,Every 3 Months,18–25
48,1,Footwear,30,Summer,4.9,0,1,3,Fortnightly,46–55
39,1,Clothing,88,Fall,2.9,0,1,29,Quarterly,36–45
34,1,Accessories,33,Winter,4.4,0,1,32,Quarterly,26–35
70,1,Clothing,60,Winter,3.2,0,1,45,Weekly,65+
59,1,Clothing,64,Summer,4.6,0,1,21,Bi-Weekly,56–65
45,1,Accessories,95,Fall,4.0,0,1,41,Weekly,46–55
35,1,Footwear,83,Winter,3.7,0,1,23,Fortnightly,36–45
69,1,Footwear,97,Winter,4.2,0,1,14,Annually,65+
58,1,Outerwear,38,Spring,2.9,0,1,24,Monthly,56–65
25,1,Footwear,48,Summer,4.8,0,1,25,Fortnightly,26–35
27,1,Footwear,76,Spring,4.4,0,1,13,Monthly,26–35
34,1,Clothing,25,Summer,3.4,0,1,3,Every 3 Months,26–35
53,1,Clothing,92,Spring,2.8,0,1,42,Annually,46–55
58,1,Footwear,47,Fall,4.2,0,1,2,Monthly,56–65
32,1,Clothing,36,Fall,3.8,0,1,26,Quarterly,26–35
64,1,Accessories,51,Fall,3.1,0,1,24,Annually,56–65
63,1,Clothing,35,Summer,3.2,0,1,6,Quarterly,56–65
23,1,Clothing,57,Summer,3.0,0,1,25,Monthly,18–25
64,1,Footwear,95,Summer,3.6,0,1,11,Every 3 Months,56–65
18,1,Clothing,41,Winter,2.5,0,1,20,Every 3 Months,18–25
25,1,Clothing,44,Winter,3.4,0,1,25,Quarterly,26–35
54,1,Outerwear,34,Fall,2.5,0,1,35,Quarterly,46–55
60,1,Outerwear,25,Spring,4.7,0,1,11,Quarterly,56–65
36,1,Footwear,93,Winter,3.2,0,1,41,Fortnightly,36–45
66,1,Footwear,50,Winter,2.9,0,1,17,Annually,65+
60,1,Clothing,79,Fall,4.9,0,1,1,Every 3 Months,56–65
59,1,Outerwear,100,Spring,2.7,0,1,30,Every 3 Months,56–65
58,1,Clothing,57,Spring,4.7,0,1,47,Fortnightly,56–65
35,1,Clothing,28,Spring,2.9,0,1,34,Weekly,36–45
20,1,Footwear,35,Winter,4.8,0,1,18,Fortnightly,18–25
70,1,Footwear,85,Fall,4.6,0,1,33,Bi-Weekly,65+
54,1,Accessories,95,Summer,5.0,0,1,42,Quarterly,46–55
38,1,Footwear,90,Summer,4.8,0,1,2,Quarterly,36–45
54,1,Accessories,49,Summer,4.9,0,1,1,Monthly,46–55
33,1,Accessories,92,Winter,4.6,0,1,23,Quarterly,26–35
46,1,Accessories,72,Winter,3.9,0,1,42,Bi-Weekly,46–55
58,1,Clothing,71,Summer,4.5,0,1,3,Annually,56–65
30,1,Accessories,27,Winter,4.7,0,1,16,Fortnightly,26–35
42,1,Accessories,39,Fall,3.9,0,1,46,Fortnightly,36–45
28,1,Accessories,98,Winter,4.4,0,1,31,Every 3 Months,26–35
43,1,Footwear,27,Spring,3.9,0,1,15,Every 3 Months,36–45
31,1,Accessories,71,Spring,2.8,0,1,48,Every 3 Months,26–35
39,1,Accessories,24,Spring,3.5,0,1,11,Weekly,36–45
69,1,Clothing,63,Fall,4.3,0,1,20,Every 3 Months,65+
31,1,Clothing,72,Fall,3.9,0,1,6,Monthly,26–35
44,1,Clothing,61,Spring,4.0,0,1,24,Monthly,36–45
39,1,Accessories,56,Fall,4.1,0,1,18,Monthly,36–45
24,1,Accessories,32,Summer,4.3,0,1,1,Every 3 Months,18–25
28,1,Accessories,23,Summer,4.2,0,1,13,Bi-Weekly,26–35
48,1,Outerwear,100,Spring,4.0,0,1,2,Weekly,46–55
39,1,Accessories,74,Fall,3.6,0,1,26,Quarterly,36–45
64,1,Clothing,33,Spring,3.3,0,1,31,Quarterly,56–65
28,1,Accessories,67,Spring,4.1,0,1,43,Weekly,26–35
39,1,Accessories,61,Summer,4.7,0,1,12,Bi-Weekly,36–45
49,1,Clothing,46,Summer,4.4,0,1,22,Every 3 Months,46–55
22,1,Accessories,56,Spring,3.4,0,1,3,Fortnightly,18–25
25,1,Footwear,73,Spring,5.0,0,1,23,Every 3 Months,26–35
40,1,Clothing,44,Summer,4.6,0,1,26,Annually,36–45
23,1,Accessories,44,Winter,4.0,0,1,37,Weekly,18–25
24,1,Accessories,26,Summer,4.1,0,1,42,Quarterly,18–25
66,1,Footwear,52,Spring,4.9,0,1,15,Bi-Weekly,65+
27,1,Clothing,54,Summer,2.7,0,1,10,Quarterly,26–35
62,1,Outerwear,38,Summer,4.5,0,1,3,Quarterly,56–65
70,1,Accessories,44,Fall,2.7,0,1,44,Quarterly,65+
43,1,Clothing,76,Spring,3.0,0,1,23,Fortnightly,36–45
45,1,Accessories,23,Winter,4.5,0,1,6,Weekly,46–55
63,1,Clothing,98,Winter,5.0,0,1,9,Bi-Weekly,56–65
69,1,Outerwear,33,Spring,3.8,0,1,16,Every 3 Months,65+
59,1,Clothing,32,Summer,3.1,0,1,46,Fortnightly,56–65
19,1,Footwear,85,Fall,3.4,0,1,24,Every 3 Months,18–25
63,1,Clothing,69,Summer,4.8,0,1,22,Monthly,56–65
37,1,Clothing,55,Spring,2.7,0,1,13,Every 3 Months,36–45
37,1,Clothing,66,Summer,3.2,0,1,20,Fortnightly,36–45
50,1,Outerwear,30,Fall,3.9,0,1,46,Quarterly,46–55
60,1,Outerwear,80,Winter,4.2,0,1,10,Monthly,56–65
46,1,Accessories,20,Summer,3.0,0,1,39,Monthly,46–55
35,1,Clothing,30,Fall,3.0,0,1,44,Quarterly,36–45
66,1,Clothing,86,Winter,3.7,0,1,7,Annually,65+
35,1,Clothing,84,Spring,4.4,0,1,3,Every 3 Months,36–45
20,1,Clothing,54,Summer,4.6,0,1,44,Annually,18–25
55,1,Clothing,30,Fall,3.0,0,1,31,Annually,56–65
34,1,Clothing,91,Winter,3.6,0,1,48,Weekly,26–35
60,1,Footwear,23,Winter,3.9,0,1,18,Bi-Weekly,56–65
22,1,Clothing,35,Spring,4.1,0,1,27,Monthly,18–25
26,1,Footwear,90,Winter,3.9,0,1,1,Weekly,26–35
39,1,Clothing,93,Fall,3.9,0,1,34,Weekly,36–45
20,1,Clothing,68,Winter,4.5,0,1,5,Bi-Weekly,18–25
57,1,Accessories,41,Spring,3.4,0,1,12,Quarterly,56–65
68,1,Accessories,73,Winter,4.1,0,1,14,Fortnightly,65+
50,1,Accessories,73,Fall,4.9,0,1,40,Weekly,46–55
21,1,Accessories,66,Summer,4.4,0,1,39,Quarterly,18–25
29,1,Accessories,59,Summer,2.7,0,1,50,Weekly,26–35
38,1,Clothing,72,Spring,4.8,0,1,5,Monthly,36–45
54,1,Clothing,88,Summer,3.3,0,1,35,Annually,46–55
22,1,Clothing,76,Summer,4.4,0,1,6,Bi-Weekly,18–25
29,1,Accessories,31,Winter,4.6,0,1,22,Fortnightly,26–35
41,1,Outerwear,22,Summer,3.1,0,1,27,Monthly,36–45
26,1,Accessories,75,Fall,4.5,0,1,33,Fortnightly,26–35
69,1,Clothing,75,Spring,4.0,0,1,47,Bi-Weekly,65+
20,1,Accessories,63,Winter,3.1,0,1,48,Bi-Weekly,18–25
59,1,Outerwear,21,Spring,3.9,0,1,22,Quarterly,56–65
63,1,Accessories,83,Spring,4.5,0,1,8,Bi-Weekly,56–65
68,1,Outerwear,46,Winter,4.4,0,1,5,Every 3 Months,65+
50,1,Footwear,59,Summer,3.6,0,1,16,Quarterly,46–55
55,1,Clothing,66,Summer,3.4,0,1,26,Fortnightly,56–65
36,1,Footwear,74,Fall,4.0,0,1,8,Monthly,36–45
18,1,Accessories,82,Summer,2.6,0,1,17,Quarterly,18–25
68,1,Footwear,89,Spring,3.2,0,1,50,Annually,65+
56,1,Clothing,65,Fall,3.2,0,1,22,Bi-Weekly,56–65
32,1,Accessories,55,Spring,5.0,0,1,19,Every 3 Months,26–35
28,1,Clothing,95,Winter,2.9,0,1,14,Monthly,26–35
24,1,Accessories,77,Winter,2.9,0,1,35,Bi-Weekly,18–25
59,1,Clothing,44,Winter,3.5,0,1,43,Weekly,56–65
56,1,Clothing,89,Fall,4.0,0,1,24,Annually,56–65
30,1,Accessories,24,Spring,3.9,0,1,17,Bi-Weekly,26–35
48,1,Accessories,43,Winter,4.9,0,1,49,Annually,46–55
60,1,Footwear,51,Summer,3.8,0,1,17,Annually,56–65
46,1,Accessories,46,Summer,3.5,0,1,40,Quarterly,46–55
69,1,Clothing,32,Summer,3.7,0,1,43,Weekly,65+
19,1,Footwear,55,Spring,2.9,0,1,19,Every 3 Months,18–25
66,1,Accessories,26,Summer,2.8,0,1,40,Quarterly,65+
64,1,Accessories,29,Summer,3.7,0,1,13,Monthly,56–65
54,1,Clothing,49,Spring,3.0,0,1,20,Monthly,46–55
27,1,Clothing,45,Spring,4.8,0,1,21,Quarterly,26–35
64,1,Clothing,48,Winter,2.7,0,1,18,Bi-Weekly,56–65
43,1,Clothing,47,Winter,4.5,0,1,44,Quarterly,36–45
43,1,Clothing,57,Fall,2.7,0,1,26,Quarterly,36–45
27,1,Accessories,34,Fall,3.5,0,1,34,Quarterly,26–35
35,1,Accessories,75,Fall,3.5,0,1,24,Every 3 Months,36–45
43,1,Accessories,94,Fall,4.5,0,1,23,Fortnightly,36–45
57,1,Accessories,84,Winter,3.8,0,1,3,Weekly,56–65
50,1,Accessories,38,Summer,3.8,0,1,2,Quarterly,46–55
37,1,Accessories,75,Winter,3.2,0,1,23,Bi-Weekly,36–45
68,1,Clothing,44,Fall,4.3,0,1,8,Weekly,65+
22,1,Accessories,33,Summer,4.5,0,1,30,Every 3 Months,18–25
58,1,Accessories,93,Fall,4.2,0,1,48,Annually,56–65
48,1,Footwear,99,Winter,3.0,0,1,21,Bi-Weekly,46–55
30,1,Accessories,33,Spring,4.1,0,1,9,Monthly,26–35
51,1,Footwear,76,Spring,4.6,0,1,8,Monthly,46–55
20,1,Clothing,63,Summer,2.9,0,1,29,Weekly,18–25
30,1,Clothing,41,Winter,4.8,0,1,3,Every 3 Months,26–35
28,1,Accessories,88,Winter,4.5,0,1,11,Fortnightly,26–35
37,1,Clothing,92,Summer,3.4,0,1,16,Monthly,36–45
36,1,Clothing,31,Summer,4.3,0,1,25,Weekly,36–45
18,1,Clothing,25,Spring,4.2,0,1,32,Bi-Weekly,18–25
52,1,Clothing,28,Spring,3.6,0,1,28,Fortnightly,46–55
56,1,Clothing,75,Spring,3.7,0,1,36,Monthly,56–65
68,1,Footwear,34,Spring,4.0,0,1,7,Fortnightly,65+
62,1,Clothing,97,Winter,4.9,0,1,2,Quarterly,56–65
35,1,Outerwear,80,Summer,3.1,0,1,6,Monthly,36–45
65,1,Footwear,71,Summer,3.7,0,1,30,Annually,65+
69,1,Accessories,77,Fall,4.2,0,1,46,Quarterly,65+
28,1,Accessories,41,Spring,2.5,0,1,39,Monthly,26–35
37,1,Accessories,92,Summer,4.3,0,1,8,Annually,36–45
41,1,Clothing,95,Spring,3.1,0,1,46,Quarterly,36–45
37,1,Clothing,25,Fall,3.0,0,1,40,Fortnightly,36–45
25,1,Footwear,77,Fall,4.0,0,1,21,Weekly,26–35
41,1,Clothing,99,Summer,3.5,0,1,33,Fortnightly,36–45
48,1,Accessories,24,Winter,3.2,0,1,3,Monthly,46–55
42,1,Footwear,72,Summer,2.7,0,1,48,Weekly,36–45
54,1,Clothing,80,Winter,3.0,0,1,8,Annually,46–55
18,1,Clothing,100,Winter,2.9,0,1,24,Annually,18–25
56,1,Footwear,83,Summer,3.3,0,1,10,Every 3 Months,56–65
61,1,Clothing,95,Spring,4.9,0,1,25,Monthly,56–65
40,1,Accessories,41,Summer,3.7,0,1,3,Fortnightly,36–45
34,1,Accessories,35,Spring,3.5,0,1,45,Fortnightly,26–35
42,1,Accessories,30,Fall,4.7,0,1,15,Monthly,36–45
43,1,Accessories,21,Winter,2.6,0,1,34,Quarterly,36–45
47,1,Accessories,85,Fall,4.1,0,1,21,Bi-Weekly,46–55
48,1,Clothing,54,Winter,2.8,0,1,22,Bi-Weekly,46–55
20,1,Footwear,26,Spring,4.7,0,1,24,Weekly,18–25
65,1,Clothing,59,Spring,2.9,0,1,33,Monthly,65+
54,1,Accessories,48,Winter,2.8,0,1,13,Fortnightly,46–55
23,1,Clothing,98,Summer,4.3,0,1,17,Bi-Weekly,18–25
18,1,Clothing,92,Summer,4.8,0,1,25,Every 3 Months,18–25
70,1,Accessories,46,Winter,3.4,0,1,15,Bi-Weekly,65+
55,1,Clothing,21,Spring,4.3,0,1,4,Fortnightly,56–65
49,1,Clothing,72,Fall,2.7,0,1,43,Quarterly,46–55
26,1,Footwear,58,Fall,4.6,0,1,12,Bi-Weekly,26–35
33,1,Clothing,93,Fall,4.1,0,1,3,Monthly,26–35
20,1,Clothing,31,Spring,3.4,0,1,1,Annually,18–25
41,1,Clothing,26,Winter,4.5,0,1,6,Monthly,36–45
18,1,Clothing,68,Summer,4.4,0,1,26,Monthly,18–25
26,1,Accessories,31,Summer,4.0,0,1,6,Fortnightly,26–35
30,1,Clothing,41,Summer,3.4,0,1,22,Bi-Weekly,26–35
64,1,Accessories,62,Fall,3.2,0,1,45,Bi-Weekly,56–65
26,1,Accessories,41,Spring,3.4,0,1,50,Quarterly,26–35
43,1,Clothing,64,Winter,4.3,0,1,50,Fortnightly,36–45
63,1,Footwear,72,Summer,5.0,0,1,39,Quarterly,56–65
57,1,Accessories,78,Winter,3.5,0,1,50,Bi-Weekly,56–65
25,1,Accessories,47,Winter,3.1,0,1,27,Every 3 Months,26–35
68,1,Accessories,46,Summer,3.9,0,1,38,Fortnightly,65+
31,1,Clothing,43,Winter,4.0,0,1,37,Every 3 Months,26–35
64,1,Accessories,58,Summer,3.5,0,1,50,Annually,56–65
38,1,Clothing,32,Winter,3.6,0,1,40,Every 3 Months,36–45
34,1,Clothing,45,Winter,3.0,0,1,3,Bi-Weekly,26–35
32,1,Footwear,35,Summer,2.6,0,1,45,Bi-Weekly,26–35
69,1,Accessories,21,Winter,2.9,0,1,8,Annually,65+
45,1,Clothing,64,Winter,3.1,0,1,7,Monthly,46–55
35,1,Clothing,88,Spring,3.3,0,1,13,Quarterly,36–45
63,1,Footwear,48,Summer,2.9,0,1,29,Every 3 Months,56–65
65,1,Clothing,36,Summer,3.9,0,1,7,Fortnightly,65+
35,1,Accessories,28,Summer,4.7,0,1,50,Every 3 Months,36–45
54,1,Clothing,80,Spring,4.4,0,1,33,Bi-Weekly,46–55
28,1,Outerwear,23,Summer,3.6,0,1,30,Every 3 Months,26–35
68,1,Accessories,24,Summer,3.2,0,1,40,Annually,65+
58,1,Footwear,22,Fall,4.0,0,1,49,Fortnightly,56–65
35,1,Clothing,21,Spring,3.5,0,1,32,Fortnightly,36–45
68,1,Outerwear,51,Spring,4.6,0,1,18,Weekly,65+
41,1,Accessories,65,Summer,3.3,0,1,50,Annually,36–45
65,1,Accessories,51,Spring,4.0,0,1,13,Weekly,65+
50,1,Clothing,32,Summer,3.4,0,1,1,Every 3 Months,46–55
18,1,Outerwear,70,Spring,4.2,0,1,16,Fortnightly,18–25
38,1,Accessories,77,Summer,3.9,0,1,6,Monthly,36–45
68,1,Outerwear,90,Summer,3.9,0,1,21,Monthly,65+
53,1,Accessories,36,Summer,2.8,0,1,36,Every 3 Months,46–55
58,1,Accessories,77,Summer,3.7,0,1,20,Every 3 Months,56–65
34,1,Footwear,78,Summer,4.9,0,1,8,Quarterly,26–35
36,1,Clothing,69,Summer,2.6,0,1,22,Monthly,36–45
58,1,Clothing,63,Summer,4.9,0,1,3,Quarterly,56–65
60,1,Accessories,36,Winter,3.4,0,1,46,Fortnightly,56–65
59,1,Outerwear,80,Winter,3.9,0,1,42,Monthly,56–65
65,1,Clothing,35,Summer,4.0,0,1,1,Fortnightly,65+
31,1,Accessories,93,Winter,3.0,0,1,29,Bi-Weekly,26–35
43,1,Accessories,25,Spring,2.6,0,1,14,Quarterly,36–45
37,1,Clothing,81,Spring,3.2,0,1,4,Monthly,36–45
21,1,Clothing,42,Spring,2.6,0,1,41,Every 3 Months,18–25
69,1,Clothing,36,Spring,3.2,0,1,4,Bi-Weekly,65+
32,1,Accessories,66,Spring,4.1,0,1,47,Weekly,26–35
53,1,Accessories,37,Fall,3.9,0,1,44,Annually,46–55
59,1,Clothing,45,Winter,4.1,0,1,37,Monthly,56–65
64,1,Accessories,86,Summer,2.7,0,1,21,Quarterly,56–65
63,1,Accessories,24,Winter,4.6,0,1,46,Fortnightly,56–65
43,1,Clothing,22,Summer,3.5,0,1,1,Bi-Weekly,36–45
19,1,Accessories,53,Spring,5.0,0,1,35,Weekly,18–25
40,1,Outerwear,41,Fall,3.4,0,1,49,Monthly,36–45
51,1,Clothing,64,Summer,3.1,0,1,47,Annually,46–55
51,1,Accessories,40,Winter,3.4,0,1,24,Every 3 Months,46–55
66,1,Clothing,33,Summer,4.0,0,1,28,Fortnightly,65+
42,1,Clothing,59,Winter,2.7,0,1,22,Quarterly,36–45
22,1,Clothing,73,Fall,3.6,0,1,20,Weekly,18–25
31,1,Clothing,22,Winter,4.0,0,1,25,Weekly,26–35
18,1,Footwear,73,Fall,3.8,0,1,15,Quarterly,18–25
21,1,Clothing,62,Fall,3.4,0,1,49,Bi-Weekly,18–25
35,1,Outerwear,56,Winter,3.2,0,1,10,Fortnightly,36–45
35,1,Clothing,90,Spring,4.7,0,1,21,Annually,36–45
27,1,Accessories,44,Winter,3.1,0,1,34,Weekly,26–35
65,1,Clothing,35,Summer,3.3,0,0,41,Weekly,65+
41,1,Clothing,71,Summer,4.8,0,0,30,Fortnightly,36–45
60,1,Clothing,52,Fall,4.5,0,0,24,Bi-Weekly,56–65
61,1,Footwear,37,Summer,3.4,0,0,6,Annually,56–65
24,1,Footwear,95,Winter,3.7,0,0,14,Bi-Weekly,18–25
65,1,Clothing,97,Fall,4.9,0,0,37,Bi-Weekly,65+
23,1,Outerwear,57,Spring,3.5,0,0,37,Quarterly,18–25
30,1,Clothing,93,Spring,4.6,0,0,28,Weekly,26–35
33,1,Clothing,48,Winter,4.6,0,0,43,Bi-Weekly,26–35
22,1,Accessories,75,Fall,4.2,0,0,25,Annually,18–25
67,1,Clothing,70,Winter,3.7,0,0,4,Annually,65+
28,1,Accessories,26,Winter,3.0,0,0,13,Fortnightly,26–35
32,1,Clothing,73,Winter,4.6,0,0,32,Monthly,26–35
